,name,node_type
69912,g-864750474,note_group
69913,g-751189802,note_group
69914,g-1272945379,note_group
69915,g-1006940297,note_group
69916,g-532321591,note_group
69917,g486129290,note_group
69918,g-1074564292,note_group
69919,g-1045867443,note_group
69920,g824388695,note_group
69921,g1162193552,note_group
69922,g2089896320,note_group
69923,g194537158,note_group
69924,g2089921306,note_group
69925,g346613020,note_group
69926,g-1528039302,note_group
69927,g-315592699,note_group
69928,g-1209859036,note_group
69929,g-2039304256,note_group
69930,g1938830515,note_group
69931,g-2071757135,note_group
69932,g1855109677,note_group
69933,g-616949768,note_group
69934,g-1926387039,note_group
69935,g685191328,note_group
69936,g-1340651863,note_group
69937,g-764297866,note_group
69938,g-32246855,note_group
69939,g-985896101,note_group
69940,g1118039472,note_group
69941,g975849649,note_group
69942,g654084281,note_group
69943,g1264108819,note_group
69944,g704257177,note_group
69945,g689272722,note_group
69946,g2024059180,note_group
69947,g-354820788,note_group
69948,g1672913078,note_group
69949,g2147180567,note_group
69950,Jazz_-_Swing-Duke_Ellington_-_It_Don't_Mean_A_Thing,MIDI
69951,g919488356,note_group
69952,g-725567555,note_group
69953,g-2047215730,note_group
69954,g1821814315,note_group
69955,g346794269,note_group
69956,g-589397288,note_group
69957,g1307667277,note_group
69958,g49749083,note_group
69959,g-299974220,note_group
69960,g-1744085596,note_group
69961,g1727426878,note_group
69962,g745512465,note_group
69963,g1477378928,note_group
69964,g793772112,note_group
69965,g1369527562,note_group
69966,g-1679970349,note_group
69967,g728467320,note_group
69968,g-1422602446,note_group
69969,g-1039520794,note_group
69970,g1712023306,note_group
69971,g-1782430223,note_group
69972,g-311859377,note_group
69973,g-1346969235,note_group
69974,g16683957,note_group
69975,g16683956,note_group
69976,g-1572311295,note_group
69977,g-762861422,note_group
69978,g-1948920903,note_group
69979,g789899702,note_group
69980,g-286730213,note_group
69981,g1951937619,note_group
69982,g-704998690,note_group
69983,g-1860129234,note_group
69984,g351755874,note_group
69985,g-284752527,note_group
69986,g639794420,note_group
69987,g824390616,note_group
69988,g-535575214,note_group
69989,g2120177649,note_group
69990,g-995134855,note_group
69991,g790487623,note_group
69992,g1478914825,note_group
69993,g-746032481,note_group
69994,g-809165638,note_group
69995,g-96614535,note_group
69996,g-1167385449,note_group
69997,g1004064013,note_group
69998,g1323094317,note_group
69999,g1443527546,note_group
70000,g-92572563,note_group
70001,g-487657318,note_group
70002,g1338970135,note_group
70003,g-1004195999,note_group
70004,g619879297,note_group
70005,g1614797313,note_group
70006,g-1113236507,note_group
70007,g-101021770,note_group
70008,g1764720992,note_group
70009,g-1535328288,note_group
70010,g-780362603,note_group
70011,g-243654197,note_group
70012,g150051648,note_group
70013,g-448847253,note_group
70014,g546070763,note_group
70015,g1397566721,note_group
70016,g1436587297,note_group
70017,g-819956782,note_group
70018,g-535943181,note_group
70019,g-70597005,note_group
70020,g328658136,note_group
70021,g874182063,note_group
70022,g1844448943,note_group
70023,g818074205,note_group
70024,g1478279918,note_group
70025,g167372002,note_group
70026,g-1017515701,note_group
70027,g1640485407,note_group
70028,g1999645789,note_group
70029,g-1424219945,note_group
70030,g-1324192022,note_group
70031,g-1182425462,note_group
70032,g-1500065182,note_group
70033,g1249369169,note_group
70034,g1439058987,note_group
70035,g-1880380871,note_group
70036,g310690617,note_group
70037,g759005263,note_group
70038,g16496839,note_group
70039,g817264688,note_group
70040,g1455024099,note_group
70041,g1477011971,note_group
70042,g-987788980,note_group
70043,g1659199111,note_group
70044,g-200042030,note_group
70045,g794875986,note_group
70046,g1091632061,note_group
70047,g1550233010,note_group
70048,g-2080890061,note_group
70049,g-605715603,note_group
70050,g111426454,note_group
70051,g-1861542835,note_group
70052,g1621962314,note_group
70053,g195901587,note_group
70054,g-177646216,note_group
70055,g-834181011,note_group
70056,g-25179656,note_group
70057,g-2111849838,note_group
70058,g-1004196001,note_group
70059,g1107070402,note_group
70060,g-482464463,note_group
70061,g-615157789,note_group
70062,g186986186,note_group
70063,g364256547,note_group
70064,g-723246099,note_group
70065,g-702131026,note_group
70066,g-787184602,note_group
70067,g894978065,note_group
70068,g784863324,note_group
70069,g-482443321,note_group
70070,g-224676327,note_group
70071,g-1125431311,note_group
70072,g1202509302,note_group
70073,g-736087964,note_group
70074,g855761602,note_group
70075,g871037992,note_group
70076,g1848247888,note_group
70077,g-774701870,note_group
70078,g1746570500,note_group
70079,g-656008765,note_group
70080,g506696369,note_group
70081,g-1873947407,note_group
70082,g1465215488,note_group
70083,g2127307597,note_group
70084,g649044579,note_group
70085,g966937463,note_group
70086,g-102049178,note_group
70087,g993698339,note_group
70088,g-1210458684,note_group
70089,g1117636795,note_group
70090,g698464326,note_group
70091,g-1930755783,note_group
70092,g-2114681610,note_group
70093,g560020891,note_group
70094,g-112932763,note_group
70095,g-926249261,note_group
70096,g811830295,note_group
70097,g-1255969236,note_group
70098,g-373987119,note_group
70099,g463071402,note_group
70100,g1211709882,note_group
70101,g-1873947406,note_group
70102,g2067064825,note_group
70103,g-1376185474,note_group
70104,g-1972436026,note_group
70105,g-1376185476,note_group
70106,g1915475935,note_group
70107,g492770626,note_group
70108,g-1509545342,note_group
70109,g1470045488,note_group
70110,g1163454709,note_group
70111,g-1149722379,note_group
70112,g-1999257655,note_group
70113,g585579599,note_group
70114,g-568598646,note_group
70115,g-568858324,note_group
70116,g2093359212,note_group
70117,g-511946322,note_group
70118,g1266652102,note_group
70119,g847006206,note_group
70120,g1923517711,note_group
70121,g-751829182,note_group
70122,g662790862,note_group
70123,g-1532076560,note_group
70124,g-811430252,note_group
70125,g1428191311,note_group
70126,g95448979,note_group
70127,g309769063,note_group
70128,g572368012,note_group
70129,g-491470406,note_group
70130,g-1563688702,note_group
70131,g-1216902219,note_group
70132,g-380482056,note_group
70133,g-843928339,note_group
70134,g364280571,note_group
70135,g-239621009,note_group
70136,g-1474563866,note_group
70137,g-1443197917,note_group
70138,g1453736717,note_group
70139,g-1436463920,note_group
70140,g-1876348514,note_group
70141,g-1089354195,note_group
70142,g-1442878445,note_group
70143,g-774663557,note_group
70144,g-577488144,note_group
70145,g-229225108,note_group
70146,g-249902021,note_group
70147,g-1133280644,note_group
70148,g-1962259032,note_group
70149,g37359106,note_group
70150,g-206920115,note_group
70151,g1359190372,note_group
70152,g1923545783,note_group
70153,g2064463384,note_group
70154,g-70598927,note_group
70155,g-633240081,note_group
70156,g2122326165,note_group
70157,g-2037835845,note_group
70158,g412246825,note_group
70159,g-513580159,note_group
70160,g-1477897468,note_group
70161,g-1271753299,note_group
70162,g-2001498385,note_group
70163,g-656833162,note_group
70164,g-1586364149,note_group
70165,g2094969967,note_group
70166,g-1173033241,note_group
70167,g1052521689,note_group
70168,g1988832704,note_group
70169,g-1417110657,note_group
70170,g-1295480951,note_group
70171,g-1984680318,note_group
70172,g866397231,note_group
70173,g866397233,note_group
70174,g2022819313,note_group
70175,g-1403331926,note_group
70176,g-1097402059,note_group
70177,g1721631145,note_group
70178,g-1196155115,note_group
70179,g-284752524,note_group
70180,g-222954808,note_group
70181,g-849344772,note_group
70182,g-1174521524,note_group
70183,g286424482,note_group
70184,g-251563535,note_group
70185,g-1652170538,note_group
70186,g1398156715,note_group
70187,g-1834128868,note_group
70188,g1859774384,note_group
70189,g1818241469,note_group
70190,g1813273590,note_group
70191,g316649230,note_group
70192,g-459683905,note_group
70193,g-504376278,note_group
70194,g-911134326,note_group
70195,g-1564729525,note_group
70196,g825745271,note_group
70197,g1794761421,note_group
70198,g422743082,note_group
70199,g-819956779,note_group
70200,g1143219609,note_group
70201,g1667556051,note_group
70202,g-1926201453,note_group
70203,g-352361853,note_group
70204,g1631346587,note_group
70205,g529416798,note_group
70206,g120467103,note_group
70207,g17188562,note_group
70208,g22241640,note_group
70209,g-879524488,note_group
70210,g-84854860,note_group
70211,g-756931701,note_group
70212,g-1486991786,note_group
70213,g-1239714516,note_group
70214,g1313040794,note_group
70215,g430374256,note_group
70216,g-750605537,note_group
70217,g606904112,note_group
70218,g1145366315,note_group
70219,g-1499859349,note_group
70220,g149882283,note_group
70221,g-911133365,note_group
70222,g738608267,note_group
70223,g-626449294,note_group
70224,g973740606,note_group
70225,g632924763,note_group
70226,g631530293,note_group
70227,g-25179657,note_group
70228,g-1252946478,note_group
70229,g-316678281,note_group
70230,g-1895416988,note_group
70231,g32380985,note_group
70232,g179475242,note_group
70233,g-2025896165,note_group
70234,g-465202586,note_group
70235,g-2014782107,note_group
70236,g-108513998,note_group
70237,g-1430270689,note_group
70238,g-926251182,note_group
70239,g-437562848,note_group
70240,g206354228,note_group
70241,g1752129768,note_group
70242,g-726845004,note_group
70243,g1652034965,note_group
70244,g82657929,note_group
70245,g58485719,note_group
70246,g-908477412,note_group
70247,g-224676324,note_group
70248,g-512139841,note_group
70249,g-1864873750,note_group
70250,g-887098769,note_group
70251,g-456342072,note_group
70252,g631961264,note_group
70253,g-1280502544,note_group
70254,g-1008626148,note_group
70255,g-713194233,note_group
70256,g715596272,note_group
70257,g823197983,note_group
70258,g1184643544,note_group
70259,g1048365887,note_group
70260,g1184643543,note_group
70261,g849869219,note_group
70262,g714368819,note_group
70263,g662722518,note_group
70264,g1657640534,note_group
70265,g808446845,note_group
70266,g-987101003,note_group
70267,g-1443169086,note_group
70268,g-126320920,note_group
70269,g1785383731,note_group
70270,g-64769444,note_group
70271,g761519322,note_group
70272,g-914296192,note_group
70273,g465123251,note_group
70274,g1882993933,note_group
70275,g1937759790,note_group
70276,g2021275183,note_group
70277,g1913545571,note_group
70278,g-2123046206,note_group
70279,g-1456072248,note_group
70280,g866108339,note_group
70281,g2108922720,note_group
70282,g-585902317,note_group
70283,g-18476588,note_group
70284,g1859557540,note_group
70285,g-1124929580,note_group
70286,g101136352,note_group
70287,g-106214102,note_group
70288,g-93954026,note_group
70289,g-953809162,note_group
70290,g1602975803,note_group
70291,g-2123132465,note_group
70292,g-1442892884,note_group
70293,g-965062657,note_group
70294,g-1677409550,note_group
70295,g24925040,note_group
70296,g-1059956396,note_group
70297,g-112478537,note_group
70298,g-723273555,note_group
70299,g-353718702,note_group
70300,g145955072,note_group
70301,g-740967820,note_group
70302,g16870431,note_group
70303,g-1133280641,note_group
70304,g-64770405,note_group
70305,g-1221748681,note_group
70306,g1696089677,note_group
70307,g-1684066074,note_group
70308,g51498725,note_group
70309,g1913545572,note_group
70310,g-1081005058,note_group
70311,g-48607799,note_group
70312,g-315598467,note_group
70313,g1501604458,note_group
70314,g-399783166,note_group
70315,g1399862183,note_group
70316,g-2145374683,note_group
70317,g-49344620,note_group
70318,g1069264161,note_group
70319,g786271283,note_group
70320,g964728416,note_group
70321,g-82776142,note_group
70322,g475790727,note_group
70323,g-368681147,note_group
70324,g-1192197255,note_group
70325,g-1993075046,note_group
70326,g-1476122229,note_group
70327,g-387865179,note_group
70328,g1434298223,note_group
70329,g1122329599,note_group
70330,g1444787321,note_group
70331,g766488139,note_group
70332,g9969428,note_group
70333,g316647308,note_group
70334,g-2009631502,note_group
70335,g-994087995,note_group
70336,g-890069060,note_group
70337,g-1984175280,note_group
70338,g-1770565705,note_group
70339,g-879245744,note_group
70340,g1014136890,note_group
70341,g24049605,note_group
70342,g-489656700,note_group
70343,g-461282702,note_group
70344,g1752129765,note_group
70345,g195869708,note_group
70346,g-734207266,note_group
70347,g-1708325345,note_group
70348,g-265902196,note_group
70349,g-1056465840,note_group
70350,g-64316176,note_group
70351,g333779700,note_group
70352,g2022205916,note_group
70353,g-816488986,note_group
70354,g-95593606,note_group
70355,g334078520,note_group
70356,g-1925590701,note_group
70357,g-966774479,note_group
70358,g-25210414,note_group
70359,g-1020424077,note_group
70360,g1011176506,note_group
70361,g1660752553,note_group
70362,g669166116,note_group
70363,g1565788748,note_group
70364,g1501604456,note_group
70365,g-1045083494,note_group
70366,g2113584362,note_group
70367,g-552612009,note_group
70368,g-1096299468,note_group
70369,g679509254,note_group
70370,g485283038,note_group
70371,g-1004710217,note_group
70372,g200732568,note_group
70373,g667671198,note_group
70374,g-1651731608,note_group
70375,g-1876348515,note_group
70376,g-649947781,note_group
70377,g-1775916088,note_group
70378,g-1004197920,note_group
70379,g-496643496,note_group
70380,g-1904998807,note_group
70381,g-1029862498,note_group
70382,g1453857870,note_group
70383,g-1920104202,note_group
70384,g-811478072,note_group
70385,g-1380261035,note_group
70386,g-763139547,note_group
70387,g-564575049,note_group
70388,g294098927,note_group
70389,g-1666306154,note_group
70390,g-359569484,note_group
70391,g1307667276,note_group
70392,g1238864638,note_group
70393,g-933802966,note_group
70394,g919488360,note_group
70395,g-346208421,note_group
70396,g1410372176,note_group
70397,g642664364,note_group
70398,g708008503,note_group
70399,g2134064416,note_group
70400,g468031014,note_group
70401,g1274904491,note_group
70402,g-1039520795,note_group
70403,g1073404478,note_group
70404,g-107338554,note_group
70405,g2128400135,note_group
70406,g-1629079486,note_group
70407,g1048479945,note_group
70408,g-1015482599,note_group
70409,g-2101734117,note_group
70410,g139769943,note_group
70411,g95448980,note_group
70412,g-1330452022,note_group
70413,g-426288669,note_group
70414,g-1743478490,note_group
70415,g1101080479,note_group
70416,g2106715622,note_group
70417,g1898491530,note_group
70418,g-1617136720,note_group
70419,g-1677149136,note_group
70420,g864414648,note_group
70421,g-591490898,note_group
70422,g-1268343667,note_group
70423,g2068865864,note_group
70424,g503245172,note_group
70425,g-1221958976,note_group
70426,g-1752465933,note_group
70427,g-1517750651,note_group
70428,g760062836,note_group
70429,g-201075141,note_group
70430,g-239201142,note_group
70431,g-1885962654,note_group
70432,g1961573161,note_group
70433,g-1962259031,note_group
70434,Jazz_-_Swing-Duke_Ellington_-_Perdido,MIDI
70435,g1047618690,note_group
70436,g-1225246684,note_group
70437,g-1678667189,note_group
70438,g-548810155,note_group
70439,g-1573549083,note_group
70440,g1929877383,note_group
70441,g48918398,note_group
70442,g116671847,note_group
70443,g-1338760844,note_group
70444,g-323435611,note_group
70445,g1324708779,note_group
70446,g1256514163,note_group
70447,g-438073301,note_group
70448,g496627799,note_group
70449,g-912525960,note_group
70450,g271062134,note_group
70451,g1700008802,note_group
70452,g937435636,note_group
70453,g-2146201827,note_group
70454,g844245211,note_group
70455,g-363277115,note_group
70456,g1700033786,note_group
70457,g-734495629,note_group
70458,g-1393619330,note_group
70459,g755929205,note_group
70460,g-495203790,note_group
70461,g1876254160,note_group
70462,g480496646,note_group
70463,g207514081,note_group
70464,g1924294613,note_group
70465,g1671392672,note_group
70466,g-928190950,note_group
70467,g1475924943,note_group
70468,g-873781501,note_group
70469,g1929877382,note_group
70470,g905089891,note_group
70471,g1065920754,note_group
70472,g-1767020101,note_group
70473,g-1511631467,note_group
70474,g1466910981,note_group
70475,g564070953,note_group
70476,g-814271210,note_group
70477,g1153408074,note_group
70478,g-1359517283,note_group
70479,g-2114603137,note_group
70480,g437209890,note_group
70481,g-534735462,note_group
70482,g-1228243383,note_group
70483,g-529849432,note_group
70484,g51047504,note_group
70485,g-1256099981,note_group
70486,g2007093613,note_group
70487,g1255758469,note_group
70488,g809133106,note_group
70489,g1285169449,note_group
70490,g1424606136,note_group
70491,g-352155093,note_group
70492,g-604829845,note_group
70493,g908021646,note_group
70494,g-323466360,note_group
70495,g122424374,note_group
70496,g1123937419,note_group
70497,g-2122409552,note_group
70498,g-1064949166,note_group
70499,g-1111652658,note_group
70500,g-481061708,note_group
70501,g-1453173572,note_group
70502,g-1235896812,note_group
70503,g164531947,note_group
70504,g417420808,note_group
70505,g2062731916,note_group
70506,g400231988,note_group
70507,g-1088540757,note_group
70508,g-569986232,note_group
70509,g-1379767795,note_group
70510,g1941455634,note_group
70511,g1120949075,note_group
70512,g-2060514956,note_group
70513,g-888893263,note_group
70514,g-1647267606,note_group
70515,g-149923029,note_group
70516,g66809897,note_group
70517,g705860411,note_group
70518,g191388489,note_group
70519,g1400764042,note_group
70520,g-2018213901,note_group
70521,g207514082,note_group
70522,g2101611667,note_group
70523,g1147742691,note_group
70524,g721956901,note_group
70525,g-1743626905,note_group
70526,g-2019236399,note_group
70527,g1045610157,note_group
70528,g-1888930821,note_group
70529,g1146557863,note_group
70530,g-806218907,note_group
70531,g957753564,note_group
70532,g998363135,note_group
70533,g-475747126,note_group
70534,g544248813,note_group
70535,g2110769022,note_group
70536,g-837601315,note_group
70537,g-733785691,note_group
70538,g578411242,note_group
70539,g-646223879,note_group
70540,g-1043520744,note_group
70541,g1367974210,note_group
70542,g1614363542,note_group
70543,g1048065137,note_group
70544,g491821654,note_group
70545,g1416368603,note_group
70546,g1486776822,note_group
70547,g559415700,note_group
70548,g-20134978,note_group
70549,g-1182400472,note_group
70550,g-1949653228,note_group
70551,g-1025106281,note_group
70552,g128430323,note_group
70553,g1256528572,note_group
70554,g436536569,note_group
70555,g208171271,note_group
70556,g-603081185,note_group
70557,g-1292568760,note_group
70558,g1614363541,note_group
70559,g-1657594277,note_group
70560,g544248816,note_group
70561,g-565697091,note_group
70562,g-924770180,note_group
70563,g-736559820,note_group
70564,g-1108958898,note_group
70565,g-1182820066,note_group
70566,g1625334475,note_group
70567,g-1431860763,note_group
70568,g-141056035,note_group
70569,g-665430034,note_group
70570,g552323605,note_group
70571,g163338454,note_group
70572,g-1595952209,note_group
70573,g-715134536,note_group
70574,g1240630110,note_group
70575,g606389536,note_group
70576,g1703096192,note_group
70577,g-773488682,note_group
70578,g-1216849168,note_group
70579,g1080999543,note_group
70580,g1202011148,note_group
70581,g1155734483,note_group
70582,g231187536,note_group
70583,g1614364505,note_group
70584,g1641287454,note_group
70585,g755869624,note_group
70586,g867670202,note_group
70587,g-235568963,note_group
70588,g1815578073,note_group
70589,g-434466208,note_group
70590,g271452164,note_group
70591,g1113674500,note_group
70592,g-1600313873,note_group
70593,g128432246,note_group
70594,g1925555699,note_group
70595,g-1738717231,note_group
70596,g-351380332,note_group
70597,g-2144821416,note_group
70598,g-693667166,note_group
70599,g-2069617834,note_group
70600,g-1790223496,note_group
70601,g738607311,note_group
70602,g-1333933275,note_group
70603,g953489337,note_group
70604,g-217903335,note_group
70605,g1708448077,note_group
70606,g-1805959741,note_group
70607,g-1691465690,note_group
70608,g-217900452,note_group
70609,g263542219,note_group
70610,g-1886308374,note_group
70611,g-792324226,note_group
70612,g-1037014889,note_group
70613,g-1564581604,note_group
70614,g841655308,note_group
70615,g-215805078,note_group
70616,g-1527465363,note_group
70617,g-1562382012,note_group
70618,g978510478,note_group
70619,g-182730941,note_group
70620,g-1696175991,note_group
70621,g1163238288,note_group
70622,g-495300848,note_group
70623,g1248630808,note_group
70624,g898534048,note_group
70625,g-1250751795,note_group
70626,g851602177,note_group
70627,g-1017794908,note_group
70628,g-118140077,note_group
70629,g-660021826,note_group
70630,g-1385405075,note_group
70631,g-1957088123,note_group
70632,g-1064585504,note_group
70633,g1604612615,note_group
70634,g-694417114,note_group
70635,g360572861,note_group
70636,g52028912,note_group
70637,g-661167122,note_group
70638,g-1960955599,note_group
70639,g-112357412,note_group
70640,g1348212920,note_group
70641,g1404023013,note_group
70642,g-923638910,note_group
70643,g-1342148438,note_group
70644,g88985378,note_group
70645,g-1342148440,note_group
70646,g-1342148435,note_group
70647,g-2144821412,note_group
70648,g-1086910840,note_group
70649,g-730645331,note_group
70650,g-1945478390,note_group
70651,g1752701245,note_group
70652,g659282414,note_group
70653,g-1259252944,note_group
70654,g-958658742,note_group
70655,g736666195,note_group
70656,g486655114,note_group
70657,g-650473,note_group
70658,g1265250610,note_group
70659,g-877452437,note_group
70660,g252404597,note_group
70661,g49752571,note_group
70662,g1431051226,note_group
70663,g-135587812,note_group
70664,g384809448,note_group
70665,g1597741484,note_group
70666,g936782299,note_group
70667,g1808404809,note_group
70668,g1624718226,note_group
70669,g-903638063,note_group
70670,g-1094275114,note_group
70671,g-1112752454,note_group
70672,g2066891321,note_group
70673,g-118950861,note_group
70674,g-239949127,note_group
70675,g2079584939,note_group
70676,g2013975572,note_group
70677,g-1203938766,note_group
70678,g-1308279860,note_group
70679,g457362938,note_group
70680,g118197307,note_group
70681,g-1729106024,note_group
70682,g1529598263,note_group
70683,g-342391548,note_group
70684,g1020666502,note_group
70685,g-1494308003,note_group
70686,g-737685265,note_group
70687,g-695191616,note_group
70688,g1914518498,note_group
70689,g761912951,note_group
70690,g-2128632088,note_group
70691,g1421990055,note_group
70692,g-1292568762,note_group
70693,g-695191618,note_group
70694,g-688218111,note_group
70695,g-645831605,note_group
70696,g-1076892469,note_group
70697,g-339261033,note_group
70698,g-2087561188,note_group
70699,g-847782208,note_group
70700,g-319538382,note_group
70701,g-988281200,note_group
70702,g2104841301,note_group
70703,g1465452243,note_group
70704,g-1480165198,note_group
70705,g1907244266,note_group
70706,g1182749805,note_group
70707,g-235568962,note_group
70708,g271249602,note_group
70709,g1745661424,note_group
70710,g-1306081241,note_group
70711,g-201103009,note_group
70712,g-6680450,note_group
70713,g1276706287,note_group
70714,g1430406901,note_group
70715,g1883869426,note_group
70716,g1483312990,note_group
70717,g1147742693,note_group
70718,g-1797201673,note_group
70719,g-1686421767,note_group
70720,g-1753061080,note_group
70721,g2014605155,note_group
70722,g-543616297,note_group
70723,g1042876734,note_group
70724,g178371133,note_group
70725,g128431283,note_group
70726,g114044792,note_group
70727,g471776065,note_group
70728,g114044793,note_group
70729,g-2006896900,note_group
70730,g-759578758,note_group
70731,g1290019863,note_group
70732,g-174940745,note_group
70733,g-2058417770,note_group
70734,g-715134535,note_group
70735,g1151699385,note_group
70736,g-438073298,note_group
70737,g655021241,note_group
70738,g869062277,note_group
70739,g-1193723820,note_group
70740,g701990457,note_group
70741,g-1117893488,note_group
70742,g154184836,note_group
70743,g-2134279590,note_group
70744,g-1432030083,note_group
70745,g1367047029,note_group
70746,g1244088398,note_group
70747,g-706927736,note_group
70748,g1509615882,note_group
70749,g-628029458,note_group
70750,g1759931354,note_group
70751,g1929877413,note_group
70752,g-580506060,note_group
70753,g2107470204,note_group
70754,g-1084353928,note_group
70755,g694470421,note_group
70756,g655021239,note_group
70757,g-396270927,note_group
70758,g247492017,note_group
70759,g-819126401,note_group
70760,g-529804513,note_group
70761,g544248817,note_group
70762,g-1778715471,note_group
70763,g-504376270,note_group
70764,g-2129658888,note_group
70765,g-431296022,note_group
70766,g-328040230,note_group
70767,g-1202291088,note_group
70768,g905086047,note_group
70769,g-1423923430,note_group
70770,g738607314,note_group
70771,g1048065133,note_group
70772,g-2032632999,note_group
70773,g-881591889,note_group
70774,g-888512908,note_group
70775,g909794561,note_group
70776,g1394154203,note_group
70777,g1781402360,note_group
70778,g-34763299,note_group
70779,g361093035,note_group
70780,g371321533,note_group
70781,g1987350393,note_group
70782,g1368395507,note_group
70783,g1115496703,note_group
70784,g601318779,note_group
70785,g1772483704,note_group
70786,g1720780932,note_group
70787,g1195601072,note_group
70788,g49752545,note_group
70789,g-1837637655,note_group
70790,g682960812,note_group
70791,g-495233578,note_group
70792,g-1182431227,note_group
70793,g-1329187554,note_group
70794,g391268261,note_group
70795,g-352137015,note_group
70796,g-495235503,note_group
70797,g256779667,note_group
70798,g-208048004,note_group
70799,g-1206170076,note_group
70800,g1065926522,note_group
70801,g546646643,note_group
70802,g-164859962,note_group
70803,g1670167620,note_group
70804,g406054308,note_group
70805,g-2128632122,note_group
70806,g-1206168149,note_group
70807,g1195598191,note_group
70808,g-208047974,note_group
70809,g-2123021218,note_group
70810,g406045659,note_group
70811,g1700006883,note_group
70812,g1747199310,note_group
70813,g1001530185,note_group
70814,g100747695,note_group
70815,g-1144602083,note_group
70816,g550917968,note_group
70817,g1144304485,note_group
70818,g391268230,note_group
70819,g-602261880,note_group
70820,g1746010839,note_group
70821,g-1241242383,note_group
70822,g1750717608,note_group
70823,g1888387019,note_group
70824,g2062730957,note_group
70825,g2126094548,note_group
70826,g-208048005,note_group
70827,g795210009,note_group
70828,g1263284339,note_group
70829,g-1206138358,note_group
70830,g737717908,note_group
70831,g937433712,note_group
70832,g-2112610698,note_group
70833,g-1446024990,note_group
70834,g-2109146117,note_group
70835,g-2128632113,note_group
70836,g-1932954645,note_group
70837,g232442770,note_group
70838,g-1740081920,note_group
70839,g260982547,note_group
70840,g737719827,note_group
70841,g-602293588,note_group
70842,g515680399,note_group
70843,g-2123014491,note_group
70844,g789952554,note_group
70845,g-380718899,note_group
70846,g633733790,note_group
70847,g755929214,note_group
70848,g-683362193,note_group
70849,g-995588607,note_group
70850,g633767425,note_group
70851,g565931673,note_group
70852,g-1337956509,note_group
70853,g1536869181,note_group
70854,g1559562065,note_group
70855,g1324713563,note_group
70856,g-550972275,note_group
70857,Jazz_-_Swing-Duke_Ellington_-_Stompin_At_The_Savoy,MIDI
70858,g-1014932913,note_group
70859,g2132717216,note_group
70860,g56448571,note_group
70861,g1674917871,note_group
70862,g-459103339,note_group
70863,g365323019,note_group
70864,g1518371184,note_group
70865,g-685190357,note_group
70866,g-459103343,note_group
70867,g-372526227,note_group
70868,g-1073722818,note_group
70869,g1312503532,note_group
70870,g-484656979,note_group
70871,g744544195,note_group
70872,g-89176364,note_group
70873,g-1739297030,note_group
70874,g317670413,note_group
70875,g1428522246,note_group
70876,g-923554104,note_group
70877,g634966584,note_group
70878,g1569994210,note_group
70879,g-968796177,note_group
70880,g1971718222,note_group
70881,g1839948323,note_group
70882,g343793617,note_group
70883,g-968818612,note_group
70884,g1993807059,note_group
70885,g-1649738261,note_group
70886,g-1244405672,note_group
70887,g-1643268552,note_group
70888,g1794629895,note_group
70889,g340739235,note_group
70890,g-1042450171,note_group
70891,g-1228948420,note_group
70892,g2004143505,note_group
70893,g-1458774131,note_group
70894,g222294092,note_group
70895,g-821703846,note_group
70896,g-1059291470,note_group
70897,g-1455756585,note_group
70898,g333393966,note_group
70899,g-449488521,note_group
70900,g-89027437,note_group
70901,g-988777136,note_group
70902,g1488286775,note_group
70903,g-472446260,note_group
70904,g1436557482,note_group
70905,g-1531881161,note_group
70906,g-1015533677,note_group
70907,g-1531881165,note_group
70908,g1612361140,note_group
70909,g2132717218,note_group
70910,g-89176363,note_group
70911,g-1739297029,note_group
70912,g343793618,note_group
70913,g-968818611,note_group
70914,g634966587,note_group
70915,g1569994211,note_group
70916,g1993807060,note_group
70917,g-1649738259,note_group
70918,g2016873656,note_group
70919,g313452657,note_group
70920,g1794629900,note_group
70921,g340739237,note_group
70922,g-1042450170,note_group
70923,g-1228948418,note_group
70924,g2004143507,note_group
70925,g-1479050036,note_group
70926,g-1458774101,note_group
70927,g222294122,note_group
70928,g-821703843,note_group
70929,g1971718223,note_group
70930,g-1059291466,note_group
70931,g-1455756582,note_group
70932,g1745278340,note_group
70933,g146987124,note_group
70934,g-1542680161,note_group
70935,g896319177,note_group
70936,g673932782,note_group
70937,g-1071102385,note_group
70938,g317641584,note_group
70939,g299592214,note_group
70940,g896321099,note_group
70941,g697473379,note_group
70942,g1847985136,note_group
70943,g-968067159,note_group
70944,g1126063928,note_group
70945,g-959346265,note_group
70946,g1139155930,note_group
70947,g203752116,note_group
70948,g1745032890,note_group
70949,g-1681021939,note_group
70950,g-691319253,note_group
70951,g1888818912,note_group
70952,g-2106123194,note_group
70953,g-790173260,note_group
70954,g-478599041,note_group
70955,g-1181692302,note_group
70956,g314797287,note_group
70957,g-588621643,note_group
70958,g248947420,note_group
70959,g-929461692,note_group
70960,g-85198103,note_group
70961,g-1312064466,note_group
70962,g1745278283,note_group
70963,g-1478901109,note_group
70964,g307272789,note_group
70965,g-1137505895,note_group
70966,g1503589462,note_group
70967,g-762842899,note_group
70968,g-1504946803,note_group
70969,g-1854527522,note_group
70970,g38779095,note_group
70971,g468244742,note_group
70972,g1112279616,note_group
70973,g839030691,note_group
70974,g1624745237,note_group
70975,g-404324394,note_group
70976,g1316017885,note_group
70977,g-2025566694,note_group
70978,g1592025566,note_group
70979,g2069310479,note_group
